#{"t_start": 1784595152.498751, "env_id": "None"}
r,l,t
-51.0,10,2.269564
-50.0,10,2.270758
-4.0,10,2.271963
-3.0,10,2.273169
10.0,10,2.274382
-9.0,10,2.275586
-38.0,10,2.276786
-35.0,10,2.277993
-53.0,10,2.27919
45.0,10,2.28039
0.0,10,2.281599
-25.0,10,2.282791
41.0,10,2.283985
-9.0,10,2.285188
-56.0,10,2.286386
-51.0,10,2.28759
-32.0,10,2.288795
-24.0,10,2.289994
-41.0,10,2.291191
-28.0,10,2.29239
35.0,10,2.555795
-77.0,10,2.557041
-25.0,10,2.558271
44.0,10,2.559527
10.0,10,2.560766
-47.0,10,2.561982
-24.0,10,2.563191
-77.0,10,2.564399
-43.0,10,2.565609
19.0,10,2.566814
-4.0,10,2.568026
81.0,10,2.569252
-39.0,10,2.570472
68.0,10,2.571682
54.0,10,2.572886
-66.0,10,2.574108
-114.0,10,2.575313
51.0,10,2.576513
-22.0,10,2.577714
31.0,10,2.578918
5.0,10,2.580121
-85.0,10,2.581326
28.0,10,2.582532
31.0,10,2.583733
-31.0,10,2.584937
28.0,10,2.586137
13.0,10,2.587344
-104.0,10,2.588574
33.0,10,2.589783
56.0,10,2.590988
-25.0,10,2.592191
28.0,10,2.593444
89.0,10,2.594683
28.0,10,2.595886
-97.0,10,2.597091
6.0,10,2.598293
6.0,10,2.599497
-30.0,10,2.600692
56.0,10,2.60191
0.0,10,2.60314
-36.0,10,2.604377
17.0,10,2.605582
24.0,10,2.606781
-11.0,10,2.607984
-45.0,10,2.609181
61.0,10,2.610381
-92.0,10,2.611581
49.0,10,2.612788
-52.0,10,2.613988
119.0,10,2.615194
-8.0,10,2.616423
43.0,10,2.617626
33.0,10,2.618833
-32.0,10,2.620027
-17.0,10,2.621236
-15.0,10,2.622441
68.0,10,2.623652
-19.0,10,2.624855
-25.0,10,2.626069
15.0,10,2.627293
119.0,10,2.628485
7.0,10,2.629683
68.0,10,2.630888
-15.0,10,2.632101
-30.0,10,2.633298
-25.0,10,2.634492
-70.0,10,2.63569
-19.0,10,2.636888
-93.0,10,2.63808
1.0,10,2.639296
18.0,10,2.640544
-9.0,10,2.641737
7.0,10,2.642936
35.0,10,2.644141
-70.0,10,2.645354
46.0,10,2.646557
1.0,10,2.647752
-17.0,10,2.648954
21.0,10,2.650143
28.0,10,2.65134
126.0,10,2.65255
39.0,10,2.653748
-49.0,10,2.654967
-7.0,10,2.656166
11.0,10,2.65736
36.0,10,2.658562
-37.0,10,2.659788
-9.0,10,2.661022
28.0,10,2.662237
34.0,10,2.663457
9.0,10,2.664679
-13.0,10,2.665873
89.0,10,2.667072
-10.0,10,2.668272
21.0,10,2.669484
75.0,10,2.670679
-42.0,10,2.671875
-21.0,10,2.673072
-37.0,10,2.674294
-119.0,10,2.675497
-64.0,10,2.676704
40.0,10,2.677899
10.0,10,2.679107
-48.0,10,2.68031
-14.0,10,2.681503
53.0,10,2.682702
-26.0,10,2.683893
63.0,10,2.685096
33.0,10,2.6863
37.0,10,2.687498
-22.0,10,2.688697
-56.0,10,2.689913
44.0,10,2.691114
-13.0,10,2.692319
-61.0,10,2.693551
-13.0,10,2.694749
-10.0,10,2.695951
-78.0,10,2.697142
8.0,10,2.698337
17.0,10,2.699528
33.0,10,2.700725
35.0,10,2.701926
49.0,10,2.703131
84.0,10,2.704331
-91.0,10,2.705527
-87.0,10,2.706768
11.0,10,2.70799
-19.0,10,2.709185
-52.0,10,2.710395
59.0,10,2.711593
-30.0,10,2.712793
-86.0,10,2.713989
-11.0,10,2.715191
-40.0,10,2.716381
119.0,10,2.717578
87.0,10,2.718774
-2.0,10,2.71997
8.0,10,2.721167
-51.0,10,2.722387
-8.0,10,2.723582
33.0,10,2.724795
-65.0,10,2.726024
49.0,10,2.727238
46.0,10,2.728432
56.0,10,2.729629
45.0,10,2.730831
21.0,10,2.732028
33.0,10,2.733221
-37.0,10,2.73442
78.0,10,2.735652
55.0,10,2.736843
5.0,10,2.738049
