#{"t_start": 1784594949.549525, "env_id": "None"}
r,l,t
131.0,10,2.641359
177.0,10,2.643748
154.0,10,2.645633
119.0,10,2.648325
126.0,10,2.650208
142.0,10,2.652453
177.0,10,2.654374
149.0,10,2.657139
147.0,10,2.659005
177.0,10,2.66139
131.0,10,2.663217
126.0,10,2.665942
124.0,10,2.667791
170.0,10,2.670175
79.0,10,2.671955
177.0,10,2.674692
124.0,10,2.676519
147.0,10,2.678869
131.0,10,2.680759
131.0,10,2.683433
147.0,10,2.685276
63.0,10,2.687619
154.0,10,2.689501
165.0,10,2.692275
177.0,10,2.694152
200.0,10,2.696467
177.0,10,2.698326
109.0,10,2.701051
31.0,10,2.702835
131.0,10,2.705236
131.0,10,2.707117
147.0,10,2.709968
154.0,10,2.711841
126.0,10,2.714163
117.0,10,2.716049
124.0,10,2.718774
147.0,10,2.720658
105.0,10,2.722994
132.0,10,2.724815
147.0,10,2.727557
177.0,10,2.729451
96.0,10,2.731728
154.0,10,2.733622
154.0,10,2.736424
147.0,10,2.738267
104.0,10,2.740557
154.0,10,2.742383
172.0,10,2.74506
147.0,10,2.746942
200.0,10,2.749309
147.0,10,2.751128
131.0,10,2.753903
177.0,10,2.755744
170.0,10,2.758149
108.0,10,2.759968
124.0,10,2.762745
149.0,10,2.764576
200.0,10,2.766974
172.0,10,2.768809
155.0,10,2.771474
124.0,10,2.773303
140.0,10,2.775659
154.0,10,2.777491
131.0,10,2.780283
177.0,10,2.782102
177.0,10,2.784411
147.0,10,2.786296
96.0,10,2.789036
131.0,10,2.790913
177.0,10,2.793301
154.0,10,2.795175
154.0,10,2.797856
177.0,10,2.79972
200.0,10,2.802085
89.0,10,2.803943
147.0,10,2.806661
124.0,10,2.808534
177.0,10,2.810826
100.0,10,2.812657
78.0,10,2.815414
126.0,10,2.817167
131.0,10,2.819526
142.0,10,2.82136
100.0,10,2.824069
94.0,10,2.825973
57.0,10,2.828295
177.0,10,2.830177
117.0,10,2.832844
154.0,10,2.834711
94.0,10,2.837099
124.0,10,2.83894
47.0,10,2.841602
154.0,10,2.843516
200.0,10,2.845878
170.0,10,2.847702
177.0,10,2.850436
177.0,10,2.852321
117.0,10,2.854629
140.0,10,2.856435
142.0,10,2.859158
131.0,10,2.861061
96.0,10,2.863366
109.0,10,2.865135
154.0,10,2.867899
155.0,10,2.869736
135.0,10,2.872069
117.0,10,2.873964
154.0,10,2.876712
109.0,10,2.878561
200.0,10,2.880909
177.0,10,2.882781
140.0,10,2.885514
200.0,10,2.887336
200.0,10,2.88975
154.0,10,2.891644
124.0,10,2.894409
85.0,10,2.89629
177.0,10,2.898668
147.0,10,2.900539
200.0,10,2.903265
109.0,10,2.905103
172.0,10,2.90748
131.0,10,2.909358
155.0,10,2.912069
177.0,10,2.913943
147.0,10,2.91634
147.0,10,2.918221
154.0,10,2.921019
135.0,10,2.922891
177.0,10,2.925281
154.0,10,2.92717
147.0,10,2.929913
200.0,10,2.931777
147.0,10,2.934169
124.0,10,2.936046
78.0,10,2.938849
165.0,10,2.940698
170.0,10,2.943074
147.0,10,2.944937
170.0,10,2.947676
117.0,10,2.949498
200.0,10,2.951859
177.0,10,2.953723
154.0,10,2.956507
154.0,10,2.958384
131.0,10,2.960752
110.0,10,2.962537
170.0,10,2.965297
154.0,10,2.967195
154.0,10,2.969556
200.0,10,2.971416
154.0,10,2.974138
177.0,10,2.976016
177.0,10,2.978396
177.0,10,2.980205
200.0,10,2.982938
165.0,10,2.984778
154.0,10,2.987171
170.0,10,2.989036
170.0,10,2.991772
200.0,10,2.993656
154.0,10,2.996013
108.0,10,2.997876
154.0,10,3.000619
177.0,10,3.002499
132.0,10,3.004793
177.0,10,3.006666
140.0,10,3.009416
108.0,10,3.011288
131.0,10,3.013668
177.0,10,3.01548
200.0,10,3.018245
140.0,10,3.020124
140.0,10,3.022554
177.0,10,3.024423
135.0,10,3.02704
132.0,10,3.028881
177.0,10,3.03124
112.0,10,3.033023
119.0,10,3.035739
177.0,10,3.037597
149.0,10,3.039982
101.0,10,3.041806
110.0,10,3.04453
64.0,10,3.046412
124.0,10,3.048736
177.0,10,3.050586
177.0,10,3.053318
177.0,10,3.055203
200.0,10,3.057599
177.0,10,3.05949
154.0,10,3.062248
112.0,10,3.063973
79.0,10,3.066278
142.0,10,3.068118
147.0,10,3.070815
132.0,10,3.072642
177.0,10,3.075031
124.0,10,3.076855
86.0,10,3.07956
96.0,10,3.081395
154.0,10,3.083785
177.0,10,3.085646
165.0,10,3.088411
200.0,10,3.090315
124.0,10,3.092655
124.0,10,3.094501
154.0,10,3.097303
-25.0,10,3.099094
110.0,10,3.101489
121.0,10,3.103277
125.0,10,3.105932
147.0,10,3.107763
96.0,10,3.110034
112.0,10,3.111868
170.0,10,3.11458
172.0,10,3.116409
172.0,10,3.118748
154.0,10,3.120618
200.0,10,3.123305
132.0,10,3.125125
177.0,10,3.127424
124.0,10,3.129238
177.0,10,3.132042
177.0,10,3.133921
124.0,10,3.136219
177.0,10,3.138078
131.0,10,3.140785
147.0,10,3.142661
124.0,10,3.145004
154.0,10,3.14686
200.0,10,3.149612
154.0,10,3.151493
172.0,10,3.153856
170.0,10,3.155726
177.0,10,3.158411
177.0,10,3.160301
140.0,10,3.162652
124.0,10,3.16452
177.0,10,3.167261
170.0,10,3.169114
177.0,10,3.171455
107.0,10,3.173277
51.0,10,3.175855
126.0,10,3.1777
177.0,10,3.180048
154.0,10,3.181881
155.0,10,3.184626
80.0,10,3.186352
147.0,10,3.188669
124.0,10,3.190514
125.0,10,3.19324
147.0,10,3.195148
165.0,10,3.197499
170.0,10,3.199386
124.0,10,3.202116
131.0,10,3.203974
84.0,10,3.206309
154.0,10,3.20818
200.0,10,3.210875
200.0,10,3.212729
177.0,10,3.215099
200.0,10,3.21696
